symbol,median_dollar_volume,median_close,daily_vol_bp,tick_floor_half_bp,edge_raw_half_bp
BBIO,154757820.2,71.39,288.76497648340273,0.7,69.838
BBLG,35386.3,1.36,504.91137981270003,36.765,144.72
BBNX,14692568.0,16.76,538.4240048553579,2.983,56.134
BBOT,2219331.7,9.74,450.6683222132326,5.133,64.368
BBSI,6993918.0,34.86,261.10536939431563,1.434,23.763
BBT,21865109.6,28.89,170.29417561386467,1.731,27.263
BBVA,32004097.7,22.73,206.45927279151613,2.2,28.652
BBW,15445504.5,44.04,362.7752081863795,1.135,44.334
BBWI,119284008.9,20.42,379.77383370178467,2.449,24.8
BBY,271660089.2,74.17,235.97914546091766,0.674,30.046
BC,53433458.3,77.33,236.48973618643984,0.647,24.576
BCAL,3079933.3,18.85,127.84782552846451,2.653,24.088
BCAX,10050646.2,18.79,375.9038061903799,2.661,73.859
BCBP,785791.7,8.64,189.9783271011949,5.787,29.904
BCC,28181572.3,76.06,242.7959245930479,0.657,27.973
BCDA,115367.5,1.2,496.48359261319956,41.667,130.97
BCE,74579403.2,23.7,123.68953663235759,2.11,16.583
BCG,41729.2,1.84,627.1587761807024,27.174,149.575
BCHT,140859.6,1.68,485.7886873361027,29.762,181.211
BCIC,639104.5,9.205,188.67201174339394,5.432,34.003
BCML,847279.3,29.85,170.68030837878086,1.675,39.058
BCO,36553970.0,112.76,207.46180360339625,0.443,37.858
BCPC,27615479.1,162.32,134.92441024030214,0.308,16.678
BCRX,31775088.8,8.33,300.6987246885604,6.002,74.61
BCS,136412471.7,24.02,193.16604877845512,2.082,32.589
BCSF,5046412.5,13.33,147.90927004140843,3.751,26.755
BCSS,56476.9,10.17,17.13792217621793,4.916,18.297
BDC,41444829.9,118.01,256.48166208451255,0.424,25.422
BDL,30618.0,32.11,403.9827847190123,1.557,180.932
BDMD,183788.9,1.4,665.4749938806711,35.714,142.257
BDRX,112411.6,3.03,936.7792359246835,16.502,172.464
BDSX,1058738.1,12.78,672.1835516554391,3.912,181.963
BDTX,2237830.4,2.55,541.2628576053958,19.608,49.15
BDX,358118251.0,180.59,195.6539652769571,0.277,34.757
BE,1899891867.7,154.51,708.4580225364483,0.324,101.1
BEAM,51218597.8,27.29,472.36564032593384,1.832,34.909
BEAT,416381.5,1.2,631.4759012797265,41.667,81.201
BEEM,533767.2,1.57,542.2828695710516,31.847,114.834
BEEP,120186.4,2.72,480.36488067109184,18.382,135.484
BELFA,10998507.0,198.45,362.2954530334,0.252,54.256
BELFB,36872074.6,214.98,340.6348781074638,0.233,42.252
BEN,117567886.7,26.24,175.31906505465363,1.905,21.533
BENF,107899.5,3.31,904.5895128837626,15.106,158.428
BEP,20805881.9,31.27,181.13970580901398,1.599,38.284
BESS,248053.4,3.05,894.996618265135,16.393,327.596
BETA,24036025.3,18.795,486.52350117963204,2.66,82.096
BETR,13220735.6,31.53,834.0049676388709,1.586,118.104
BFAM,63140611.2,81.7,289.67614754766,0.612,43.027
BFC,10659731.2,138.6,164.82136229520418,0.361,25.233
BFH,49113432.2,75.81,250.42630575892258,0.66,21.759
BFLY,21291721.3,4.09,721.4707036151502,12.225,19.371
BFRG,133689.5,0.7059,666.9319515731044,70.832,126.275
BFRI,134666.5,0.96,483.0064760198638,52.083,153.11
BFS,2272014.2,33.31,123.15569956103042,1.501,24.613
BFST,4488089.2,27.53,148.897573521393,1.816,23.612
BG,168883667.2,113.6,197.80581178501964,0.44,43.922
BGC,26544247.6,9.68,202.9374975821819,5.165,25.946
BGDE,653964.4,4.5,1097.9115700421066,11.111,144.21
BGLC,22814.4,2.42,461.6930467369597,20.661,173.049
BGMS,55596.0,1.04,751.4772253296928,48.077,179.861
BGS,8398182.4,4.44,301.64104038102045,11.261,15.054
BGSF,120769.6,5.48,397.8431736669377,9.124,73.584
BGSI,3860899.6,123.795,287.68604734164336,0.404,39.534
BH,22715345.6,340.93,326.96667683447504,0.147,42.379
BHB,2640960.5,33.57,158.8838851557521,1.489,38.756
BHC,10666882.4,6.03,340.0442788678306,8.292,24.425
BHE,18353279.9,57.04,272.9568046725899,0.877,44.217
BHF,39920632.6,62.3,294.85124153751025,0.803,20.099
BHK,2664116.0,9.38,63.84133858890933,5.33,10.726
BHR,873035.1,2.55,284.1156215065816,19.608,37.831
BHRB,5892830.3,64.4,147.71032286905856,0.776,22.803
BHST,124074.8,4.4,476.3102109984143,11.364,131.63
BHVN,28714850.2,11.6,596.6757530554024,4.31,140.858
BIAF,272582.0,1.48,1137.830107098468,33.784,84.079
BIDU,320944212.1,121.53,324.50693926451964,0.411,39.624
BIIB,215675573.8,184.87,218.81966279124674,0.27,28.425
BIII,2190.7,9.94,11.650496741502586,5.03,9.686
BILL,102099271.6,46.63,370.2875756354898,1.072,26.939
BIO,71863416.9,299.79,232.81578084609666,0.167,71.362
BIOA,6325127.6,16.11,525.9568908661114,3.104,80.577
BIRD,438168.3,4.07,620.2023241691057,12.285,66.836
BIRK,86105173.0,40.94,316.37686697073684,1.221,27.887
BIVI,159299.8,1.5,730.4279513868333,33.333,125.909
BJ,173361886.5,93.4,185.33703963858048,0.535,27.618
BJDX,148037.1,1.59,781.7418211157371,31.447,194.05
BJRI,16445250.0,40.54,272.62461047502995,1.233,58.13
BKE,22425741.5,52.72,191.57823768548306,0.948,16.97
BKH,57543143.2,72.23,142.8540908773861,0.692,24.791
BKKT,13244649.6,9.67,803.6487712449822,5.171,88.629
BKNG,1243346007.2,4237.75,230.95437863755757,0.012,25.274
BKR,423611394.2,57.48,208.14898783211154,0.87,24.583
BKSY,36671032.8,24.35,660.4778475182729,2.053,66.842
BKTI,3158233.8,78.88,300.36655050670396,0.634,77.489
BKU,35212356.0,46.0,176.87551649281968,1.087,39.003
BKV,20069829.5,26.54,275.8507951165282,1.884,50.907
BL,36248296.9,37.01,327.4701095986627,1.351,33.672
BLBD,23968031.4,58.25,268.3298525615884,0.858,36.285
BLCO,6460583.6,16.28,184.4701856336794,3.071,48.266
BLDR,196705679.1,93.68,313.7033489409571,0.534,43.836
BLFS,10134969.2,25.41,272.1453526551681,1.968,38.84
BLIN,40591.9,0.9914,414.41931356845987,50.434,125.374
BLIV,3860.9,2.9,468.20529052532584,17.241,437.068
BLK,707378202.8,1076.16,171.60687734817455,0.046,20.868
BLKB,20556698.2,47.68,297.84742672733415,1.049,45.051
BLLN,34319194.6,92.93,609.1409538635614,0.538,99.389
BLMN,15520846.9,7.1,452.28337313113207,7.042,68.322
BLND,6875241.4,1.79,440.0084295143236,27.933,55.203
BLNE,1356476.9,2.03,738.5064633072699,24.631,91.983
BLNK,1831246.5,0.7233,566.4476260013872,69.128,63.032
BLSH,57648838.4,37.19,486.04830563884866,1.344,49.541
BLX,6811106.6,49.64,145.70896053484674,1.007,20.017
BLZE,5308434.7,7.4,625.972642463145,6.757,80.612
BMA,25991778.2,81.99,444.07715550534346,0.61,47.208
BMBL,9999056.6,3.45,430.66376862171114,14.493,44.046
BMEA,1472709.2,1.37,570.6368415296052,36.496,75.283
BMI,53756611.1,151.93,296.9054937017367,0.329,32.618
BMNR,1004267945.4,22.53,579.4265113143211,2.219,41.901
BMO,94306968.1,141.4,125.61892467148824,0.354,19.777
BMR,147968.9,1.84,430.6863432974494,27.174,61.2
BMRA,33127.0,2.24,339.84986843777494,22.321,110.879
BMRC,2551978.2,26.22,168.99921113714578,1.907,17.211
BMRN,111962716.8,56.08,216.06698350927533,0.892,38.623
BMY,632473026.6,56.77,171.719995571978,0.881,14.827
BN,185220494.3,45.23,330.0441409635199,1.105,14.152
BNAI,3610033.6,13.54,1113.49120946524,3.693,163.513
BNC,1379370.0,3.69,707.997804295557,13.55,74.683
BNED,2347954.1,9.4,396.3428205574945,5.319,41.928
BNGO,228185.3,1.24,520.1318420702892,40.323,63.837
BNKD,8541.0,26.6283,370.8444159207788,1.878,74.818
BNKK,348720.6,1.48,817.8990141106957,33.784,178.84
BNKU,426938.6,32.812,370.05102741054515,1.524,52.248
BNL,33289216.0,19.25,117.2223337969505,2.597,23.801
BNS,135102577.0,74.72,117.6306800881103,0.669,17.491
BNT,899005.6,45.26,328.553139604689,1.105,33.85
BNTC,1199451.3,12.47,371.87946863762187,4.01,59.673
BNY,408128034.9,120.51,133.1609490358323,0.415,19.609
BOBS,13570466.5,15.4,473.35863481623295,3.247,44.216
BOC,1946032.4,12.87,205.3734861880023,3.885,26.462
BODI,356071.7,9.92,627.5050060005207,5.04,126.37
BOF,165367.8,3.45,479.0199989045264,14.493,66.265
BOH,26545475.3,75.44,149.02544758770887,0.663,26.444
BOKF,33412652.0,128.65,138.3723500261729,0.389,19.207
BOLD,135349.4,1.27,301.1132070007378,39.37,106.582
BOLT,92194.8,4.83,467.9516095523543,10.352,137.241
BOOM,1317185.2,6.83,479.39405164600083,7.321,95.935
BOOT,99528765.8,171.08,284.9162056129235,0.292,51.015
BORR,21998766.8,4.37,340.9314993212817,11.442,61.284
BOSC,219221.8,4.66,269.8022748892312,10.73,56.531
BOTJ,116997.6,20.7,151.94173257869352,2.415,72.629
BOW,5520216.0,26.78,236.67589731126887,1.867,37.996
BOX,59800585.1,29.13,230.20881661991163,1.716,34.778
BOXL,223918.5,1.47,924.6020285313647,34.014,423.306
BP,314470117.6,38.84,182.225114128198,1.287,25.9
BPH,24120.3,60.17,176.527739927292,0.831,37.264
BPOP,70279499.1,136.81,153.53658175060758,0.365,29.573
BPRN,398352.4,35.27,158.0931333857835,1.418,53.031
BQ,133891.1,1.19,820.8810038345679,42.017,241.453
BR,179552978.2,178.91,178.77717785928738,0.279,14.86
BRAI,381896.0,7.2875,1145.7666212507036,6.861,362.513
BRBI,20323.2,13.8791,453.76993596611493,3.603,200.218
BRBR,68287436.2,17.59,479.2339464075304,2.843,47.373
BRBS,946242.0,4.06,195.994172815047,12.315,23.196
BRC,17240118.0,83.11,208.93304462296183,0.602,23.232
BRCB,5709131.6,14.42,486.5381467383489,3.467,51.927
BRCC,751314.9,1.21,458.13808103246464,41.322,118.112
BRFH,18262.0,2.78,458.5149338566328,17.986,182.577
BRIA,11481.0,1.75,594.8872738743145,28.571,292.163
BRID,14523.6,7.5292,238.4856242450711,6.641,147.075
BRKR,105528965.4,43.85,364.431782702167,1.14,48.304
BRLT,102145.4,1.46,444.37910393290537,34.247,79.893
BRN,70595.9,1.1043,354.8578620749979,45.278,125.357
BRO,195674883.0,71.6,193.61626090198104,0.698,31.226
BROS,206448162.8,55.77,328.51859916767626,0.897,92.279
BRR,1696138.4,2.6,648.3766209269554,19.231,56.464
BRSL,20596738.1,13.17,200.89423227854877,3.797,22.336
BRSP,4545404.3,5.61,140.61226179093916,8.913,24.007
BRT,515244.8,14.68,137.97693216456096,3.406,36.172
BRTX,95915.1,0.3944,894.2788917122946,126.775,101.971
BRUN,7185642.8,12.68,559.4721262856186,3.943,64.633
BRX,70171790.4,29.11,108.44099651445897,1.718,25.362
BRZE,55510931.6,25.69,454.93684305327105,1.946,88.436
BSAC,10304004.0,32.09,179.50232029797797,1.558,23.649
BSBK,47457.3,8.595,113.36460747363121,5.817,90.649
BSBR,5410863.4,5.79,215.2957605388873,8.636,34.544
BSET,353812.5,15.61,210.2323769822565,3.203,59.217
BSIN,1224672.5,1.06,463.2923017786138,47.17,108.285
BSM,5251847.7,14.03,131.04799156328772,3.564,23.391
BSRR,1794478.4,35.58,160.61031879389571,1.405,26.853
BSVN,559972.0,43.95,169.93765507651253,1.138,57.41
BSX,913453947.0,71.35,243.3863779663987,0.701,18.064
BSY,86136852.2,36.56,252.74165636968547,1.368,31.981
BTBD,73766.2,1.47,683.1608859038683,34.014,100.366
BTCS,1951040.7,1.85,542.048377864102,27.027,73.219
BTE,71408323.0,3.91,287.49565204416774,12.788,50.238
BTG,150461102.5,4.66,382.66929510194694,10.73,50.369
BTGO,7025280.8,8.01,635.2976914728232,6.242,87.604
BTLN,91018.4,0.895,559.5056078949407,55.866,162.495
BTMD,365452.8,2.25,469.41724979491374,22.222,59.045
BTOC,38338.7,0.3227,495.76849814733123,154.943,194.834
BTQ,10231039.5,3.97,862.5384933664329,12.594,108.815
BTSG,105696752.1,41.34,285.2566418474627,1.209,36.584
BTU,81939947.4,28.21,368.3308692808481,1.772,52.941
BUD,136941109.2,72.93,146.09921120069788,0.686,11.089
BUDA,108387.0,8.98,452.0828334944856,5.568,233.193
BUR,14011373.5,8.27,301.4643935605141,6.046,39.468
BURL,239583766.7,303.88,253.07656461612387,0.165,54.125
BUSE,14861919.0,25.66,141.42259298344786,1.949,28.129
BUUU,227402.0,14.15,769.6708942475149,3.534,282.068
BV,8646361.6,12.78,242.35158308871746,3.912,42.934
BVFL,279818.1,19.36,163.7684592614946,2.583,54.773
BVN,37085971.8,31.89,337.58284798147395,1.568,27.684
BVS,3275593.6,8.61,316.1053116827293,5.807,56.742
BW,30536469.8,9.19,760.3136931172853,5.441,151.604
BWA,118308093.4,53.3,246.73884769686197,0.938,33.854
BWB,1617857.3,18.41,168.32910653833437,2.716,38.335
BWEN,722634.8,2.88,651.7221344437659,17.361,84.803
BWFG,1978118.4,48.74,157.87156159449304,1.026,28.586
BWIN,28765094.1,25.04,380.85174112608917,1.997,35.335
BWLP,6107667.7,16.94,248.65264589541698,2.952,24.009
BWMN,4187712.2,33.75,398.3502329521931,1.481,21.956
BWMX,977497.7,16.64,219.7901728843279,3.005,47.813
BWXT,192095000.6,193.93,281.50386933204413,0.258,51.731
BX,623410818.8,134.68,229.25113299794288,0.371,32.036
BXBL,396417.2,10.04,492.6760253611479,4.98,13.223
BXC,6138494.9,62.39,399.18149682696355,0.801,32.214
BXP,100819957.8,67.11,176.73589403633835,0.745,24.652
BY,6061226.6,31.91,140.68043947877234,1.567,25.698
BYD,69953121.8,84.12,165.73423928536067,0.594,20.72
BYFC,16771.1,8.0,250.49882727994427,6.25,113.383
BYND,27370350.5,0.8501,805.8992354204956,58.817,116.452
BYRN,4510848.6,10.8,553.6155602639152,4.63,71.594
BZAI,4898780.6,1.79,766.0013400587119,27.933,128.099
BZFD,329377.5,1.09,524.3603195725976,45.872,100.51
BZH,9972930.4,23.87,332.2416759648319,2.095,59.703
C,1401159739.2,117.36,181.84196311760707,0.426,22.2
CAAP,5102973.1,25.18,246.47207544609353,1.986,41.247
CAAS,92848.7,4.43,217.6456592944546,11.287,75.278
CABA,7402950.5,2.79,594.175359617815,17.921,77.079
CABO,13143915.2,96.37,592.60637286424,0.519,57.836
CABR,71868.6,1.11,801.0295635258492,45.045,235.632
CAC,3930476.4,47.52,172.1490948014997,1.052,26.49
CACC,70942221.2,500.62,247.05076433742562,0.1,39.677
CACI,140613443.6,558.48,250.14763972288418,0.09,26.031
CADL,6387107.6,5.85,453.1039391365939,8.547,56.323
CAG,198218856.2,16.67,190.8048023837196,2.999,18.856
CAH,384776607.6,208.33,182.37845687458997,0.24,22.2
CAI,44697343.0,22.18,409.3954261413846,2.254,60.813
CAKE,75833775.0,59.92,237.36849516391192,0.834,28.484
CAL,8240486.8,12.69,409.8910121404525,3.94,77.649
CALC,183885.5,0.8915,765.015568916257,56.085,136.248
CALM,75321443.1,83.35,189.70821754129628,0.6,37.621
CALX,36792070.0,51.02,256.9168711907661,0.98,33.779
CALY,31081506.8,14.2,326.54461118674436,3.521,40.377
CAMP,424581.8,4.21,735.0164233995257,11.876,134.291
CANG,715617.2,1.31,805.9813680999627,38.168,162.549
CAPR,25201213.5,24.04,677.1456472396271,2.08,90.068
CAPS,103476.3,0.6021,623.3882935732066,83.043,151.64
CAR,86363800.0,145.13,557.0006609378806,0.345,45.075
CARE,4325911.9,21.69,170.64834781184678,2.305,25.345
CARG,34251908.6,35.0,242.4628843669487,1.429,26.352
CARL,1112602.4,12.56,450.47615467148495,3.981,70.331
CARR,365907739.9,60.15,222.9196731676098,0.831,37.989
CARS,8477085.1,11.27,289.00368342835077,4.437,64.835
CART,173466406.1,41.48,272.78397569723967,1.205,43.85
CASH,16009308.5,82.59,186.0795169990737,0.605,40.578
CASS,3331419.8,44.82,140.2203916574424,1.116,25.254
CAST,777257.2,2.08,1377.8142268045826,24.038,343.61
CASY,239707575.6,671.75,228.65403505889523,0.074,24.221
CAT,1861517645.3,721.24,245.26775085099027,0.069,39.898
CATO,145121.9,3.23,343.9726920728805,15.48,51.862
CATX,4120903.9,3.22,623.9489091971595,15.528,65.615
CATY,20421755.2,51.27,149.58469727848316,0.975,26.631
CAVA,222715587.5,66.95,364.0614477051292,0.747,84.404
CB,523862056.3,324.15,121.96190911856648,0.154,16.326
CBAN,2663157.0,19.68,155.66472389196377,2.541,28.353
CBC,14774788.7,25.54,144.8011976123216,1.958,28.55
CBFV,170623.2,35.08,159.3194076921439,1.425,59.637
CBIO,2230534.7,13.68,492.61205503118833,3.655,96.576
CBK,1254336.2,26.75,134.1378848068158,1.869,47.108
CBL,6456854.9,37.83,174.58819990170724,1.322,14.716
CBLL,5167598.1,18.72,329.10126955762803,2.671,22.577
CBNA,193137.9,35.6,207.0736533909926,1.404,71.567
CBNK,1538033.3,31.37,148.79383894412882,1.594,31.679
CBOE,232754899.6,274.4,209.3245897371932,0.182,19.041
CBRE,237217712.2,149.46,205.81414328950953,0.335,29.487
CBRL,41020706.8,32.83,344.9375452051176,1.523,40.004
CBSH,59967909.4,53.68,135.58379149075446,0.931,14.11
CBT,30141504.9,75.76,205.34402299298367,0.66,35.881
CBU,13720637.9,61.74,146.2432962120919,0.81,19.919
CBUS,391341.6,1.59,665.6548141013926,31.447,73.625
CBZ,32063442.5,46.17,337.47603343842775,1.083,27.892
CC,44803508.5,16.75,401.5724988439906,2.985,17.349
CCAP,2569657.0,13.4,171.66431045032758,3.731,37.517
CCB,10829144.0,82.1,445.956572044557,0.609,30.04
CCBG,3156147.0,43.71,146.62504680007788,1.144,27.821
CCC,53651354.8,6.85,341.427702970112,7.299,42.593
CCCC,5360542.5,2.73,546.7837380485973,18.315,75.081
CCEC,159431.0,21.44,237.29880604295118,2.332,115.132
CCEL,25575.5,3.58,400.32350042271116,13.966,225.198
CCI,273760050.7,87.85,187.23854492024182,0.569,17.605
CCJ,368528151.7,100.85,345.0990085641201,0.496,41.212
CCK,114729397.0,102.56,164.41570060135692,0.488,23.37
CCL,575818037.5,27.86,295.0130703096416,1.795,48.501
CCLD,948268.2,2.9,398.3156004526896,17.241,28.219
CCM,20650.3,4.54,532.0615431047601,11.013,198.781
CCNE,3747898.4,28.73,152.46911775148675,1.74,15.324
CCO,9364674.4,2.37,250.50692602999118,21.097,32.943
CCOI,22369416.0,19.99,608.3123413207351,2.501,68.606
CCOR,59936.9,26.2152,53.194454316712054,1.907,17.713
CCS,17029622.5,62.86,261.9732777351013,0.795,24.031
CCSI,4189611.2,28.02,330.1131503392193,1.784,24.458
CCU,1760584.3,11.98,189.03541978687582,4.174,55.141
CDE,405203337.6,18.44,470.6503781469206,2.711,60.804
CDIO,102122.0,2.04,846.3228742150274,24.51,131.416
CDLX,622715.1,1.21,653.2521595769623,41.322,70.257
CDNA,16143160.6,19.73,420.6833765181515,2.534,61.024
CDNL,18771598.2,41.32,637.1961296226317,1.21,109.901
CDNS,655010884.4,327.31,254.65864771548692,0.153,31.959
CDP,28848382.5,31.64,114.73360987179355,1.58,25.816
CDRE,10142165.8,33.4,298.71716447613665,1.497,35.517
CDT,186287.2,1.43,1132.551589900763,34.965,270.453
CDW,212819100.3,136.91,291.45203260091654,0.365,22.608
CDXS,1740425.4,1.82,531.3825495259579,27.473,62.849
CDZI,3433566.4,4.82,408.49467140641667,10.373,36.609
CE,91763007.9,46.17,332.7017151659594,1.083,32.056
CECO,33076056.9,64.8,405.0760571358062,0.772,104.039
CEG,862519895.4,299.05,296.3960747189923,0.167,42.573
CELC,82209352.4,100.55,468.5205978588072,0.497,141.016
CELH,247783767.2,40.94,398.29671403661706,1.221,24.661
CELU,75368.2,1.265,550.5587828177518,39.526,151.48
CELZ,138111.9,2.14,846.7884957724394,23.364,144.595
CENN,118989.2,0.5221,482.47613548591806,95.767,167.715
CENT,2542090.2,37.08,167.97494900079343,1.348,24.643
CENTA,9789660.2,33.17,161.45034942259477,1.507,24.779
CENX,86372722.5,46.21,410.11305269879193,1.082,45.077
CERS,3160811.5,2.15,487.4652289889233,23.256,40.713
CERT,20117974.0,8.0,381.9167212644228,6.25,51.049
CET,1818660.0,51.95,81.87691723562013,0.962,24.896
CETX,560346.7,2.47,934.7498150216193,20.243,339.318
CETY,68805.0,0.8647,783.9723371037925,57.824,253.416
CEVA,10485564.3,26.23,464.68026996963977,1.906,71.458
CF,264520553.2,104.71,265.52810638416975,0.478,38.902
CFBK,1015379.6,28.55,156.28035721090168,1.751,27.17
CFFI,336137.0,73.44,210.00612881277146,0.681,71.088
CFFN,5920392.6,7.28,150.64379539036813,6.868,17.082
CFG,259879830.8,61.6,165.03306619964388,0.812,33.423
CFR,68460990.8,137.77,131.08153147704803,0.363,30.23
CG,153796513.6,51.29,235.92515552661908,0.975,28.754
CGAU,24225449.2,16.47,342.0694069626531,3.036,50.152
CGBD,6541574.6,11.69,154.80660779259983,4.277,25.813
CGEM,10172832.2,13.22,475.9790334949526,3.782,49.232
CGNX,90302197.9,50.8,346.6230098232793,0.984,35.662
CGON,50508236.2,57.76,344.6163702364779,0.866,61.858
CGTX,1158260.3,1.21,695.0178265210366,41.322,69.341
CHCI,297843.1,15.07,409.8535520389384,3.318,91.375
CHCO,11906648.9,124.26,113.30694905643432,0.402,17.512
CHD,187150410.4,94.65,145.28218695029395,0.528,28.985
CHDN,74252455.8,91.93,215.3787292947117,0.544,13.26
CHE,79424948.8,439.36,186.21449863161814,0.114,19.592
CHEC,2125.5,10.09,16.322168419777014,4.955,15.358
CHEF,29645048.2,64.65,237.72274299862443,0.773,42.981
CHGA,95696.3,0.732,757.6262639233296,68.306,205.129
CHGG,1371976.3,0.9471,682.3809807715862,52.793,176.498
CHH,61076625.0,106.16,238.16802486352256,0.471,30.201
CHMG,559854.4,58.45,186.88068914167778,0.855,41.063
CHMI,518612.5,2.55,220.85034639078287,19.608,45.901
CHNR,44615.4,4.03,566.8480652812975,12.407,204.441
CHOW,228055.6,0.487,1053.9300118461508,102.669,332.791
CHPT,3273494.2,6.66,571.1930315721409,7.508,54.785
CHR,144773.0,1.45,808.2083826879026,34.483,293.174
CHRD,86574525.7,114.0,247.70920320562874,0.439,40.592
CHRN,1269338.7,10.26,668.7378002716891,4.873,137.66
CHRS,1523473.7,1.55,500.06910040333116,32.258,35.414
CHRW,248030082.5,166.84,277.39982933085315,0.3,35.127
CHT,6669907.9,42.97,84.03163783042771,1.164,10.651
CHTR,393827617.3,206.02,333.7504687046651,0.243,70.736
CHWY,206174345.9,26.46,310.5462930739191,1.89,30.568
CHYM,80111752.4,21.62,399.58465125104203,2.313,34.67
CI,435848035.3,280.45,208.14506934236317,0.178,29.927
CIA,503260.1,5.4,332.08949945768575,9.259,62.576
CIEN,760839103.0,337.38,466.74914740352165,0.148,38.753
CIFR,554691647.8,17.39,724.5392690714727,2.875,54.317
CIG,8866447.1,2.13,190.54817782626264,23.474,35.428
CIIT,73008.1,0.6599,953.8932850180013,75.769,316.286
CIM,8696689.4,13.02,161.11897528409466,3.84,34.711
CINF,96948866.5,163.9,130.64532849592055,0.305,17.731
CING,1157331.8,4.84,556.9467407182866,10.331,69.967
CINT,522513.6,4.51,336.8630924512038,11.086,70.5
CION,3383674.6,7.95,216.51881513631392,6.289,24.934
CIRC,207988.7,2.04,1013.2368891302469,24.51,197.356
CISO,121326.9,0.375,586.0489407123995,133.333,124.395
CISS,311531.4,1.71,977.5665991054723,29.24,133.436
CITR,196189.0,6.98,505.48718700874855,7.163,129.589
CIVB,2207376.3,23.9,149.93521834460566,2.092,22.659
CIX,87464.6,23.6,246.95628941942803,2.119,92.746
CJMB,75308.1,1.73,849.6982999859933,28.902,206.171
CKX,12530.7,10.7,295.1958540471394,4.673,189.349
